"id_estado_municipio","estado","descripcion_estado","municipio","descripcion_municipio"
48430068,30,"VERACRUZ DE IGNACIO DE LA LLAVE",68,"FORTÍN"
48430069,30,"VERACRUZ DE IGNACIO DE LA LLAVE",69,"GUTIÉRREZ ZAMORA"
48430070,30,"VERACRUZ DE IGNACIO DE LA LLAVE",70,"HIDALGOTITLÁN"
48430071,30,"VERACRUZ DE IGNACIO DE LA LLAVE",71,"HUATUSCO"
48430072,30,"VERACRUZ DE IGNACIO DE LA LLAVE",72,"HUAYACOCOTLA"
48430073,30,"VERACRUZ DE IGNACIO DE LA LLAVE",73,"HUEYAPAN DE OCAMPO"
48430074,30,"VERACRUZ DE IGNACIO DE LA LLAVE",74,"HUILOAPAN DE CUAUHTÉMOC"
48430075,30,"VERACRUZ DE IGNACIO DE LA LLAVE",75,"IGNACIO DE LA LLAVE"
48430076,30,"VERACRUZ DE IGNACIO DE LA LLAVE",76,"ILAMATLAN"
48430077,30,"VERACRUZ DE IGNACIO DE LA LLAVE",77,"ISLA"
48430078,30,"VERACRUZ DE IGNACIO DE LA LLAVE",78,"IXCATEPEC"
48430079,30,"VERACRUZ DE IGNACIO DE LA LLAVE",79,"IXHUACÁN DE LOS REYES"
48430080,30,"VERACRUZ DE IGNACIO DE LA LLAVE",80,"IXHUATLÁN DEL CAFÉ"
48430081,30,"VERACRUZ DE IGNACIO DE LA LLAVE",81,"IXHUATLANCILLO"
48430082,30,"VERACRUZ DE IGNACIO DE LA LLAVE",82,"IXHUATLÁN DEL SURESTE"
48430083,30,"VERACRUZ DE IGNACIO DE LA LLAVE",83,"IXHUATLÁN DE MADERO"
48430084,30,"VERACRUZ DE IGNACIO DE LA LLAVE",84,"IXMATLAHUACAN"
48430085,30,"VERACRUZ DE IGNACIO DE LA LLAVE",85,"IXTACZOQUITLÁN"
48430086,30,"VERACRUZ DE IGNACIO DE LA LLAVE",86,"JALACINGO"
48430087,30,"VERACRUZ DE IGNACIO DE LA LLAVE",87,"XALAPA"
48430088,30,"VERACRUZ DE IGNACIO DE LA LLAVE",88,"JALCOMULCO"
48430089,30,"VERACRUZ DE IGNACIO DE LA LLAVE",89,"JÁLTIPAN"
48430090,30,"VERACRUZ DE IGNACIO DE LA LLAVE",90,"JAMAPA"
48430091,30,"VERACRUZ DE IGNACIO DE LA LLAVE",91,"JESÚS CARRANZA"
48430092,30,"VERACRUZ DE IGNACIO DE LA LLAVE",92,"XICO"
48430093,30,"VERACRUZ DE IGNACIO DE LA LLAVE",93,"JILOTEPEC"
48430094,30,"VERACRUZ DE IGNACIO DE LA LLAVE",94,"JUAN RODRÍGUEZ CLARA"
48430095,30,"VERACRUZ DE IGNACIO DE LA LLAVE",95,"JUCHIQUE DE FERRER"
48430096,30,"VERACRUZ DE IGNACIO DE LA LLAVE",96,"LANDERO Y COSS"
48430097,30,"VERACRUZ DE IGNACIO DE LA LLAVE",97,"LERDO DE TEJADA"
48430098,30,"VERACRUZ DE IGNACIO DE LA LLAVE",98,"MAGDALENA"
48430099,30,"VERACRUZ DE IGNACIO DE LA LLAVE",99,"MALTRATA"
48430100,30,"VERACRUZ DE IGNACIO DE LA LLAVE",100,"MANLIO FABIO ALTAMIRANO"
48430101,30,"VERACRUZ DE IGNACIO DE LA LLAVE",101,"MARIANO ESCOBEDO"
48430102,30,"VERACRUZ DE IGNACIO DE LA LLAVE",102,"MARTÍNEZ DE LA TORRE"
48430103,30,"VERACRUZ DE IGNACIO DE LA LLAVE",103,"MECATLÁN"
48430104,30,"VERACRUZ DE IGNACIO DE LA LLAVE",104,"MECAYAPAN"
48430105,30,"VERACRUZ DE IGNACIO DE LA LLAVE",105,"MEDELLÍN DE BRAVO"
48430106,30,"VERACRUZ DE IGNACIO DE LA LLAVE",106,"MIAHUATLAN"
48430107,30,"VERACRUZ DE IGNACIO DE LA LLAVE",107,"LAS MINAS"
48430108,30,"VERACRUZ DE IGNACIO DE LA LLAVE",108,"MINATITLÁN"
48430109,30,"VERACRUZ DE IGNACIO DE LA LLAVE",109,"MISANTLA"
48430110,30,"VERACRUZ DE IGNACIO DE LA LLAVE",110,"MIXTLA DE ALTAMIRANO"
48430111,30,"VERACRUZ DE IGNACIO DE LA LLAVE",111,"MOLOACÁN"
48430112,30,"VERACRUZ DE IGNACIO DE LA LLAVE",112,"NAOLINCO"
48430113,30,"VERACRUZ DE IGNACIO DE LA LLAVE",113,"NARANJAL"
48430114,30,"VERACRUZ DE IGNACIO DE LA LLAVE",114,"NAUTLA"
48430115,30,"VERACRUZ DE IGNACIO DE LA LLAVE",115,"NOGALES"
48430116,30,"VERACRUZ DE IGNACIO DE LA LLAVE",116,"OLUTA"
48430117,30,"VERACRUZ DE IGNACIO DE LA LLAVE",117,"OMEALCA"
48430118,30,"VERACRUZ DE IGNACIO DE LA LLAVE",118,"ORIZABA"
48430119,30,"VERACRUZ DE IGNACIO DE LA LLAVE",119,"OTATITLÁN"
48430120,30,"VERACRUZ DE IGNACIO DE LA LLAVE",120,"OTEAPAN"
48430121,30,"VERACRUZ DE IGNACIO DE LA LLAVE",121,"OZULUAMA DE MASCAREÑAS"
48430122,30,"VERACRUZ DE IGNACIO DE LA LLAVE",122,"PAJAPAN"
48430123,30,"VERACRUZ DE IGNACIO DE LA LLAVE",123,"PÁNUCO"
48430124,30,"VERACRUZ DE IGNACIO DE LA LLAVE",124,"PAPANTLA"
48430125,30,"VERACRUZ DE IGNACIO DE LA LLAVE",125,"PASO DEL MACHO"
48430126,30,"VERACRUZ DE IGNACIO DE LA LLAVE",126,"PASO DE OVEJAS"
48430127,30,"VERACRUZ DE IGNACIO DE LA LLAVE",127,"LA PERLA"
48430128,30,"VERACRUZ DE IGNACIO DE LA LLAVE",128,"PEROTE"
48430129,30,"VERACRUZ DE IGNACIO DE LA LLAVE",129,"PLATÓN SÁNCHEZ"
48430130,30,"VERACRUZ DE IGNACIO DE LA LLAVE",130,"PLAYA VICENTE"
48430131,30,"VERACRUZ DE IGNACIO DE LA LLAVE",131,"POZA RICA DE HIDALGO"
48430132,30,"VERACRUZ DE IGNACIO DE LA LLAVE",132,"LAS VIGAS DE RAMÍREZ"
48430133,30,"VERACRUZ DE IGNACIO DE LA LLAVE",133,"PUEBLO VIEJO"
48430134,30,"VERACRUZ DE IGNACIO DE LA LLAVE",134,"PUENTE NACIONAL"
48430135,30,"VERACRUZ DE IGNACIO DE LA LLAVE",135,"RAFAEL DELGADO"
48430136,30,"VERACRUZ DE IGNACIO DE LA LLAVE",136,"RAFAEL LUCIO"
48430137,30,"VERACRUZ DE IGNACIO DE LA LLAVE",137,"LOS REYES"
48430138,30,"VERACRUZ DE IGNACIO DE LA LLAVE",138,"RIO BLANCO"
48430139,30,"VERACRUZ DE IGNACIO DE LA LLAVE",139,"SALTABARRANCA"
48430140,30,"VERACRUZ DE IGNACIO DE LA LLAVE",140,"SAN ANDRÉS TENEJAPAN"
48430141,30,"VERACRUZ DE IGNACIO DE LA LLAVE",141,"SAN ANDRÉS TUXTLA"
48430142,30,"VERACRUZ DE IGNACIO DE LA LLAVE",142,"SAN JUAN EVANGELISTA"
48430143,30,"VERACRUZ DE IGNACIO DE LA LLAVE",143,"SANTIAGO TUXTLA"
48430144,30,"VERACRUZ DE IGNACIO DE LA LLAVE",144,"SAYULA DE ALEMÁN"
48430145,30,"VERACRUZ DE IGNACIO DE LA LLAVE",145,"SOCONUSCO"
48430146,30,"VERACRUZ DE IGNACIO DE LA LLAVE",146,"SOCHIAPA"
48430147,30,"VERACRUZ DE IGNACIO DE LA LLAVE",147,"SOLEDAD ATZOMPA"
48430148,30,"VERACRUZ DE IGNACIO DE LA LLAVE",148,"SOLEDAD DE DOBLADO"
48430149,30,"VERACRUZ DE IGNACIO DE LA LLAVE",149,"SOTEAPAN"
48430150,30,"VERACRUZ DE IGNACIO DE LA LLAVE",150,"TAMALÍN"
48430151,30,"VERACRUZ DE IGNACIO DE LA LLAVE",151,"TAMIAHUA"
48430152,30,"VERACRUZ DE IGNACIO DE LA LLAVE",152,"TAMPICO ALTO"
48430153,30,"VERACRUZ DE IGNACIO DE LA LLAVE",153,"TANCOCO"
48430154,30,"VERACRUZ DE IGNACIO DE LA LLAVE",154,"TANTIMA"
48430155,30,"VERACRUZ DE IGNACIO DE LA LLAVE",155,"TANTOYUCA"
48430156,30,"VERACRUZ DE IGNACIO DE LA LLAVE",156,"TATATILA"
48430157,30,"VERACRUZ DE IGNACIO DE LA LLAVE",157,"CASTILLO DE TEAYO"
48430158,30,"VERACRUZ DE IGNACIO DE LA LLAVE",158,"TECOLUTLA"
48430159,30,"VERACRUZ DE IGNACIO DE LA LLAVE",159,"TEHUIPANGO"
48430160,30,"VERACRUZ DE IGNACIO DE LA LLAVE",160,"ÁLAMO TEMAPACHE"
48430161,30,"VERACRUZ DE IGNACIO DE LA LLAVE",161,"TEMPOAL"
48430162,30,"VERACRUZ DE IGNACIO DE LA LLAVE",162,"TENAMPA"
48430163,30,"VERACRUZ DE IGNACIO DE LA LLAVE",163,"TENOCHTITLÁN"
48430164,30,"VERACRUZ DE IGNACIO DE LA LLAVE",164,"TEOCELO"
48430165,30,"VERACRUZ DE IGNACIO DE LA LLAVE",165,"TEPATLAXCO"
48430166,30,"VERACRUZ DE IGNACIO DE LA LLAVE",166,"TEPETLÁN"
48430167,30,"VERACRUZ DE IGNACIO DE LA LLAVE",167,"TEPETZINTLA"
48430168,30,"VERACRUZ DE IGNACIO DE LA LLAVE",168,"TEQUILA"
48430169,30,"VERACRUZ DE IGNACIO DE LA LLAVE",169,"JOSÉ AZUETA"
48430170,30,"VERACRUZ DE IGNACIO DE LA LLAVE",170,"TEXCATEPEC"
48430171,30,"VERACRUZ DE IGNACIO DE LA LLAVE",171,"TEXHUACÁN"
48430172,30,"VERACRUZ DE IGNACIO DE LA LLAVE",172,"TEXISTEPEC"
48430173,30,"VERACRUZ DE IGNACIO DE LA LLAVE",173,"TEZONAPA"
48430174,30,"VERACRUZ DE IGNACIO DE LA LLAVE",174,"TIERRA BLANCA"
48430175,30,"VERACRUZ DE IGNACIO DE LA LLAVE",175,"TIHUATLÁN"
48430176,30,"VERACRUZ DE IGNACIO DE LA LLAVE",176,"TLACOJALPAN"
48430177,30,"VERACRUZ DE IGNACIO DE LA LLAVE",177,"TLACOLULAN"
48430178,30,"VERACRUZ DE IGNACIO DE LA LLAVE",178,"TLACOTALPAN"
48430179,30,"VERACRUZ DE IGNACIO DE LA LLAVE",179,"TLACOTEPEC DE MEJÍA"
48430180,30,"VERACRUZ DE IGNACIO DE LA LLAVE",180,"TLACHICHILCO"
48430181,30,"VERACRUZ DE IGNACIO DE LA LLAVE",181,"TLALIXCOYAN"
48430182,30,"VERACRUZ DE IGNACIO DE LA LLAVE",182,"TLALNELHUAYOCAN"
48430183,30,"VERACRUZ DE IGNACIO DE LA LLAVE",183,"TLAPACOYAN"
48430184,30,"VERACRUZ DE IGNACIO DE LA LLAVE",184,"TLAQUILPA"
48430185,30,"VERACRUZ DE IGNACIO DE LA LLAVE",185,"TLILAPAN"
48430186,30,"VERACRUZ DE IGNACIO DE LA LLAVE",186,"TOMATLAN"
48430187,30,"VERACRUZ DE IGNACIO DE LA LLAVE",187,"TONAYAN"
48430188,30,"VERACRUZ DE IGNACIO DE LA LLAVE",188,"TOTUTLA"
48430189,30,"VERACRUZ DE IGNACIO DE LA LLAVE",189,"TUXPAN"
48430190,30,"VERACRUZ DE IGNACIO DE LA LLAVE",190,"TUXTILLA"
48430191,30,"VERACRUZ DE IGNACIO DE LA LLAVE",191,"URSULO GALVÁN"
48430192,30,"VERACRUZ DE IGNACIO DE LA LLAVE",192,"VEGA DE ALATORRE"
48430193,30,"VERACRUZ DE IGNACIO DE LA LLAVE",193,"VERACRUZ"
48430194,30,"VERACRUZ DE IGNACIO DE LA LLAVE",194,"VILLA ALDAMA"
48430195,30,"VERACRUZ DE IGNACIO DE LA LLAVE",195,"XOXOCOTLA"
48430196,30,"VERACRUZ DE IGNACIO DE LA LLAVE",196,"YANGA"
48430197,30,"VERACRUZ DE IGNACIO DE LA LLAVE",197,"YECUATLA"
48430198,30,"VERACRUZ DE IGNACIO DE LA LLAVE",198,"ZACUALPAN"
48430199,30,"VERACRUZ DE IGNACIO DE LA LLAVE",199,"ZARAGOZA"
48430200,30,"VERACRUZ DE IGNACIO DE LA LLAVE",200,"ZENTLA"
48430201,30,"VERACRUZ DE IGNACIO DE LA LLAVE",201,"ZONGOLICA"
48430202,30,"VERACRUZ DE IGNACIO DE LA LLAVE",202,"ZONTECOMATLÁN DE LÓPEZ Y FUENTES"
48430203,30,"VERACRUZ DE IGNACIO DE LA LLAVE",203,"ZOZOCOLCO DE HIDALGO"
48430204,30,"VERACRUZ DE IGNACIO DE LA LLAVE",204,"AGUA DULCE"
48430205,30,"VERACRUZ DE IGNACIO DE LA LLAVE",205,"EL HIGO"
48430206,30,"VERACRUZ DE IGNACIO DE LA LLAVE",206,"NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO"
48430207,30,"VERACRUZ DE IGNACIO DE LA LLAVE",207,"TRES VALLES"
48430208,30,"VERACRUZ DE IGNACIO DE LA LLAVE",208,"CARLOS A. CARRILLO"
48430209,30,"VERACRUZ DE IGNACIO DE LA LLAVE",209,"TATAHUICAPAN DE JUÁREZ"
48430210,30,"VERACRUZ DE IGNACIO DE LA LLAVE",210,"UXPANAPA"
48430211,30,"VERACRUZ DE IGNACIO DE LA LLAVE",211,"SAN RAFAEL"
48430212,30,"VERACRUZ DE IGNACIO DE LA LLAVE",212,"SANTIAGO SOCHIAPAN"
48431001,31,"YUCATÁN",1,"ABALÁ"
48431002,31,"YUCATÁN",2,"ACANCEH"
48431003,31,"YUCATÁN",3,"AKIL"
48431004,31,"YUCATÁN",4,"BACA"
48431005,31,"YUCATÁN",5,"BOKOBÁ"
48431006,31,"YUCATÁN",6,"BUCTZOTZ"
48431007,31,"YUCATÁN",7,"CACALCHÉN"
48431008,31,"YUCATÁN",8,"CALOTMUL"
48431009,31,"YUCATÁN",9,"CANSAHCAB"
48431010,31,"YUCATÁN",10,"CANTAMAYEC"
48431011,31,"YUCATÁN",11,"CELESTÚN"
48431012,31,"YUCATÁN",12,"CENOTILLO"
48431013,31,"YUCATÁN",13,"CONKAL"
48431014,31,"YUCATÁN",14,"CUNCUNUL"
48431015,31,"YUCATÁN",15,"CUZAMÁ"
48431016,31,"YUCATÁN",16,"CHACSINKÍN"
48431017,31,"YUCATÁN",17,"CHANKOM"
48431018,31,"YUCATÁN",18,"CHAPAB"
48431019,31,"YUCATÁN",19,"CHEMAX"
48431020,31,"YUCATÁN",20,"CHICXULUB PUEBLO"
48431021,31,"YUCATÁN",21,"CHICHIMILÁ"
48431022,31,"YUCATÁN",22,"CHIKINDZONOT"
48431023,31,"YUCATÁN",23,"CHOCHOLÁ"
48431024,31,"YUCATÁN",24,"CHUMAYEL"
48431025,31,"YUCATÁN",25,"DZAN"
48431026,31,"YUCATÁN",26,"DZEMUL"
48431027,31,"YUCATÁN",27,"DZIDZANTÚN"
48431028,31,"YUCATÁN",28,"DZILAM DE BRAVO"
48431029,31,"YUCATÁN",29,"DZILAM GONZÁLEZ"
48431030,31,"YUCATÁN",30,"DZITÁS"
48431031,31,"YUCATÁN",31,"DZONCAUICH"
48431032,31,"YUCATÁN",32,"ESPITA"
48431033,31,"YUCATÁN",33,"HALACHÓ"
48431034,31,"YUCATÁN",34,"HOCABÁ"
48431035,31,"YUCATÁN",35,"HOCTÚN"
48431036,31,"YUCATÁN",36,"HOMÚN"
48431037,31,"YUCATÁN",37,"HUHÍ"
48431038,31,"YUCATÁN",38,"HUNUCMÁ"
48431039,31,"YUCATÁN",39,"IXIL"
48431040,31,"YUCATÁN",40,"IZAMAL"
48431041,31,"YUCATÁN",41,"KANASÍN"
48431042,31,"YUCATÁN",42,"KANTUNIL"
48431043,31,"YUCATÁN",43,"KAUA"
48431044,31,"YUCATÁN",44,"KINCHIL"
48431045,31,"YUCATÁN",45,"KOPOMÁ"
48431046,31,"YUCATÁN",46,"MAMA"
48431047,31,"YUCATÁN",47,"MANÍ"
48431048,31,"YUCATÁN",48,"MAXCANÚ"
48431049,31,"YUCATÁN",49,"MAYAPÁN"
48431050,31,"YUCATÁN",50,"MÉRIDA"
48431051,31,"YUCATÁN",51,"MOCOCHÁ"
48431052,31,"YUCATÁN",52,"MOTUL"
48431053,31,"YUCATÁN",53,"MUNA"
48431054,31,"YUCATÁN",54,"MUXUPIP"
48431055,31,"YUCATÁN",55,"OPICHÉN"
48431056,31,"YUCATÁN",56,"OXKUTZCAB"
48431057,31,"YUCATÁN",57,"PANABÁ"
48431058,31,"YUCATÁN",58,"PETO"
48431059,31,"YUCATÁN",59,"PROGRESO"
48431060,31,"YUCATÁN",60,"QUINTANA ROO"
48431061,31,"YUCATÁN",61,"RÍO LAGARTOS"
48431062,31,"YUCATÁN",62,"SACALUM"
48431063,31,"YUCATÁN",63,"SAMAHIL"
48431064,31,"YUCATÁN",64,"SANAHCAT"
48431065,31,"YUCATÁN",65,"SAN FELIPE"
48431066,31,"YUCATÁN",66,"SANTA ELENA"
48431067,31,"YUCATÁN",67,"SEYÉ"
48431068,31,"YUCATÁN",68,"SINANCHÉ"
48431069,31,"YUCATÁN",69,"SOTUTA"
48431070,31,"YUCATÁN",70,"SUCILÁ"
48431071,31,"YUCATÁN",71,"SUDZAL"
48431072,31,"YUCATÁN",72,"SUMA"
48431073,31,"YUCATÁN",73,"TAHDZIÚ"
48431074,31,"YUCATÁN",74,"TAHMEK"
48431075,31,"YUCATÁN",75,"TEABO"
48431076,31,"YUCATÁN",76,"TECOH"
48431077,31,"YUCATÁN",77,"TEKAL DE VENEGAS"
48431078,31,"YUCATÁN",78,"TEKANTÓ"
48431079,31,"YUCATÁN",79,"TEKAX"
48431080,31,"YUCATÁN",80,"TEKIT"
48431081,31,"YUCATÁN",81,"TEKOM"
48431082,31,"YUCATÁN",82,"TELCHAC PUEBLO"
48431083,31,"YUCATÁN",83,"TELCHAC PUERTO"
48431084,31,"YUCATÁN",84,"TEMAX"
48431085,31,"YUCATÁN",85,"TEMOZÓN"
48431086,31,"YUCATÁN",86,"TEPAKÁN"
48431087,31,"YUCATÁN",87,"TETIZ"
48431088,31,"YUCATÁN",88,"TEYA"
48431089,31,"YUCATÁN",89,"TICUL"
48431090,31,"YUCATÁN",90,"TIMUCUY"
48431091,31,"YUCATÁN",91,"TINUM"
48431092,31,"YUCATÁN",92,"TIXCACALCUPUL"
48431093,31,"YUCATÁN",93,"TIXKOKOB"
48431094,31,"YUCATÁN",94,"TIXMEHUAC"
48431095,31,"YUCATÁN",95,"TIXPÉHUAL"
48431096,31,"YUCATÁN",96,"TIZIMÍN"
48431097,31,"YUCATÁN",97,"TUNKÁS"
48431098,31,"YUCATÁN",98,"TZUCACAB"
48431099,31,"YUCATÁN",99,"UAYMA"
48431100,31,"YUCATÁN",100,"UCÚ"
48431101,31,"YUCATÁN",101,"UMÁN"
48431102,31,"YUCATÁN",102,"VALLADOLID"
48431103,31,"YUCATÁN",103,"XOCCHEL"
48431104,31,"YUCATÁN",104,"YAXCABÁ"
48431105,31,"YUCATÁN",105,"YAXKUKUL"
48431106,31,"YUCATÁN",106,"YOBAÍN"
48432001,32,"ZACATECAS",1,"APOZOL"
48432002,32,"ZACATECAS",2,"APULCO"
48432003,32,"ZACATECAS",3,"ATOLINGA"
48432004,32,"ZACATECAS",4,"BENITO JUÁREZ"
48432005,32,"ZACATECAS",5,"CALERA"
48432006,32,"ZACATECAS",6,"CAÑITAS DE FELIPE PESCADOR"
48432007,32,"ZACATECAS",7,"CONCEPCIÓN DEL ORO"
48432008,32,"ZACATECAS",8,"CUAUHTÉMOC"
48432009,32,"ZACATECAS",9,"CHALCHIHUITES"
48432010,32,"ZACATECAS",10,"FRESNILLO"
48432011,32,"ZACATECAS",11,"TRINIDAD GARCÍA DE LA CADENA"
48432012,32,"ZACATECAS",12,"GENARO CODINA"
48432013,32,"ZACATECAS",13,"GENERAL ENRIQUE ESTRADA"
48432014,32,"ZACATECAS",14,"GENERAL FRANCISCO R. MURGUÍA"
48432015,32,"ZACATECAS",15,"EL PLATEADO DE JOAQUÍN AMARO"
48432016,32,"ZACATECAS",16,"GENERAL PÁNFILO NATERA"
48432017,32,"ZACATECAS",17,"GUADALUPE"
48432018,32,"ZACATECAS",18,"HUANUSCO"
48432019,32,"ZACATECAS",19,"JALPA"
48432020,32,"ZACATECAS",20,"JEREZ"
48432021,32,"ZACATECAS",21,"JIMÉNEZ DEL TEUL"
48432022,32,"ZACATECAS",22,"JUAN ALDAMA"
48432023,32,"ZACATECAS",23,"JUCHIPILA"
48432024,32,"ZACATECAS",24,"LORETO"
48432025,32,"ZACATECAS",25,"LUIS MOYA"
48432026,32,"ZACATECAS",26,"MAZAPIL"
48432027,32,"ZACATECAS",27,"MELCHOR OCAMPO"
48432028,32,"ZACATECAS",28,"MEZQUITAL DEL ORO"
48432029,32,"ZACATECAS",29,"MIGUEL AUZA"
48432030,32,"ZACATECAS",30,"MOMAX"
48432031,32,"ZACATECAS",31,"MONTE ESCOBEDO"
48432032,32,"ZACATECAS",32,"MORELOS"
48432033,32,"ZACATECAS",33,"MOYAHUA DE ESTRADA"
48432034,32,"ZACATECAS",34,"NOCHISTLÁN DE MEJÍA"
48432035,32,"ZACATECAS",35,"NORIA DE ÁNGELES"
48432036,32,"ZACATECAS",36,"OJOCALIENTE"
48432037,32,"ZACATECAS",37,"PÁNUCO"
48432038,32,"ZACATECAS",38,"PINOS"
48432039,32,"ZACATECAS",39,"RÍO GRANDE"
48432040,32,"ZACATECAS",40,"SAIN ALTO"
48432041,32,"ZACATECAS",41,"EL SALVADOR"
48432042,32,"ZACATECAS",42,"SOMBRERETE"
48432043,32,"ZACATECAS",43,"SUSTICACAN"
48432044,32,"ZACATECAS",44,"TABASCO"
48432045,32,"ZACATECAS",45,"TEPECHITLÁN"
48432046,32,"ZACATECAS",46,"TEPETONGO"
48432047,32,"ZACATECAS",47,"TEÚL DE GONZÁLEZ ORTEGA"
48432048,32,"ZACATECAS",48,"TLALTENANGO DE SÁNCHEZ ROMÁN"
48432049,32,"ZACATECAS",49,"VALPARAÍSO"
48432050,32,"ZACATECAS",50,"VETAGRANDE"
48432051,32,"ZACATECAS",51,"VILLA DE COS"
48432052,32,"ZACATECAS",52,"VILLA GARCÍA"
48432053,32,"ZACATECAS",53,"VILLA GONZÁLEZ ORTEGA"
48432054,32,"ZACATECAS",54,"VILLA HIDALGO"
48432055,32,"ZACATECAS",55,"VILLANUEVA"
48432056,32,"ZACATECAS",56,"ZACATECAS"
48432057,32,"ZACATECAS",57,"TRANCOSO"
48432058,32,"ZACATECAS",58,"SANTA MARIA DE LA PAZ"
